supersource,count2
http://purl.obolibrary.org/obo/CHEBI_76507,367
http://purl.obolibrary.org/obo/CHEBI_76531,1
http://purl.obolibrary.org/obo/CHEBI_76595,15
http://purl.obolibrary.org/obo/CHEBI_76617,18
http://purl.obolibrary.org/obo/CHEBI_76648,1
http://purl.obolibrary.org/obo/CHEBI_76655,18
http://purl.obolibrary.org/obo/CHEBI_76660,24
http://purl.obolibrary.org/obo/CHEBI_76661,54
http://purl.obolibrary.org/obo/CHEBI_76662,35
http://purl.obolibrary.org/obo/CHEBI_76663,57
http://purl.obolibrary.org/obo/CHEBI_76665,7
http://purl.obolibrary.org/obo/CHEBI_76668,392
http://purl.obolibrary.org/obo/CHEBI_76692,2
http://purl.obolibrary.org/obo/CHEBI_76694,9
http://purl.obolibrary.org/obo/CHEBI_76695,3
http://purl.obolibrary.org/obo/CHEBI_76697,71
http://purl.obolibrary.org/obo/CHEBI_76706,7
http://purl.obolibrary.org/obo/CHEBI_76707,2
http://purl.obolibrary.org/obo/CHEBI_76710,50
http://purl.obolibrary.org/obo/CHEBI_76711,15
http://purl.obolibrary.org/obo/CHEBI_76712,15
http://purl.obolibrary.org/obo/CHEBI_76713,11
http://purl.obolibrary.org/obo/CHEBI_76714,5
http://purl.obolibrary.org/obo/CHEBI_76716,5
http://purl.obolibrary.org/obo/CHEBI_76720,7
http://purl.obolibrary.org/obo/CHEBI_76725,634
http://purl.obolibrary.org/obo/CHEBI_76726,56
http://purl.obolibrary.org/obo/CHEBI_76727,16
http://purl.obolibrary.org/obo/CHEBI_76729,70
http://purl.obolibrary.org/obo/CHEBI_76730,31
http://purl.obolibrary.org/obo/CHEBI_76731,17
http://purl.obolibrary.org/obo/CHEBI_76733,26
http://purl.obolibrary.org/obo/CHEBI_76735,10
http://purl.obolibrary.org/obo/CHEBI_76736,4
http://purl.obolibrary.org/obo/CHEBI_76737,4
http://purl.obolibrary.org/obo/CHEBI_76738,7
http://purl.obolibrary.org/obo/CHEBI_76740,72
http://purl.obolibrary.org/obo/CHEBI_76741,348
http://purl.obolibrary.org/obo/CHEBI_76742,2
http://purl.obolibrary.org/obo/CHEBI_76744,13
http://purl.obolibrary.org/obo/CHEBI_76748,1
http://purl.obolibrary.org/obo/CHEBI_76759,787
http://purl.obolibrary.org/obo/CHEBI_76760,330
http://purl.obolibrary.org/obo/CHEBI_76761,74
http://purl.obolibrary.org/obo/CHEBI_76762,2
http://purl.obolibrary.org/obo/CHEBI_76764,79
http://purl.obolibrary.org/obo/CHEBI_76770,1
http://purl.obolibrary.org/obo/CHEBI_76773,215
http://purl.obolibrary.org/obo/CHEBI_76775,33
http://purl.obolibrary.org/obo/CHEBI_76779,30
http://purl.obolibrary.org/obo/CHEBI_76782,39
http://purl.obolibrary.org/obo/CHEBI_76785,47
http://purl.obolibrary.org/obo/CHEBI_76787,4
http://purl.obolibrary.org/obo/CHEBI_76788,9
http://purl.obolibrary.org/obo/CHEBI_76789,17
http://purl.obolibrary.org/obo/CHEBI_76790,16
http://purl.obolibrary.org/obo/CHEBI_76791,1
http://purl.obolibrary.org/obo/CHEBI_76795,2
http://purl.obolibrary.org/obo/CHEBI_76796,30
http://purl.obolibrary.org/obo/CHEBI_76797,7
http://purl.obolibrary.org/obo/CHEBI_76798,1
http://purl.obolibrary.org/obo/CHEBI_76807,58
http://purl.obolibrary.org/obo/CHEBI_76808,12
http://purl.obolibrary.org/obo/CHEBI_76809,7
http://purl.obolibrary.org/obo/CHEBI_76811,2
http://purl.obolibrary.org/obo/CHEBI_76812,152
http://purl.obolibrary.org/obo/CHEBI_76815,26
http://purl.obolibrary.org/obo/CHEBI_76816,1
http://purl.obolibrary.org/obo/CHEBI_76817,60
http://purl.obolibrary.org/obo/CHEBI_76818,1
http://purl.obolibrary.org/obo/CHEBI_76822,2
http://purl.obolibrary.org/obo/CHEBI_76823,6
http://purl.obolibrary.org/obo/CHEBI_76824,28
http://purl.obolibrary.org/obo/CHEBI_76827,1
http://purl.obolibrary.org/obo/CHEBI_76828,1
http://purl.obolibrary.org/obo/CHEBI_76829,1
http://purl.obolibrary.org/obo/CHEBI_76830,71
http://purl.obolibrary.org/obo/CHEBI_76831,5
http://purl.obolibrary.org/obo/CHEBI_76832,11
http://purl.obolibrary.org/obo/CHEBI_76834,57
http://purl.obolibrary.org/obo/CHEBI_76835,54
http://purl.obolibrary.org/obo/CHEBI_76836,1
http://purl.obolibrary.org/obo/CHEBI_76837,72
http://purl.obolibrary.org/obo/CHEBI_76838,45
http://purl.obolibrary.org/obo/CHEBI_76840,143
http://purl.obolibrary.org/obo/CHEBI_76841,124
http://purl.obolibrary.org/obo/CHEBI_76843,3
http://purl.obolibrary.org/obo/CHEBI_76845,29
http://purl.obolibrary.org/obo/CHEBI_76847,3
http://purl.obolibrary.org/obo/CHEBI_76848,4
http://purl.obolibrary.org/obo/CHEBI_76850,9
http://purl.obolibrary.org/obo/CHEBI_76852,11
http://purl.obolibrary.org/obo/CHEBI_76853,5
http://purl.obolibrary.org/obo/CHEBI_76857,18
http://purl.obolibrary.org/obo/CHEBI_76858,2
http://purl.obolibrary.org/obo/CHEBI_76859,1
http://purl.obolibrary.org/obo/CHEBI_76860,27
http://purl.obolibrary.org/obo/CHEBI_76861,28
http://purl.obolibrary.org/obo/CHEBI_76862,1
http://purl.obolibrary.org/obo/CHEBI_76863,17
http://purl.obolibrary.org/obo/CHEBI_76866,23
http://purl.obolibrary.org/obo/CHEBI_76867,2
http://purl.obolibrary.org/obo/CHEBI_76869,9
http://purl.obolibrary.org/obo/CHEBI_76870,4
http://purl.obolibrary.org/obo/CHEBI_76871,16
http://purl.obolibrary.org/obo/CHEBI_76874,4
http://purl.obolibrary.org/obo/CHEBI_76876,24
http://purl.obolibrary.org/obo/CHEBI_76877,5
http://purl.obolibrary.org/obo/CHEBI_76878,47
http://purl.obolibrary.org/obo/CHEBI_76879,7
http://purl.obolibrary.org/obo/CHEBI_76881,40
http://purl.obolibrary.org/obo/CHEBI_76882,1
http://purl.obolibrary.org/obo/CHEBI_76883,1
http://purl.obolibrary.org/obo/CHEBI_76885,9
http://purl.obolibrary.org/obo/CHEBI_76891,1
http://purl.obolibrary.org/obo/CHEBI_76893,1
http://purl.obolibrary.org/obo/CHEBI_76895,44
http://purl.obolibrary.org/obo/CHEBI_76898,33
http://purl.obolibrary.org/obo/CHEBI_76902,6
http://purl.obolibrary.org/obo/CHEBI_76906,15
http://purl.obolibrary.org/obo/CHEBI_76907,15
http://purl.obolibrary.org/obo/CHEBI_76916,1
http://purl.obolibrary.org/obo/CHEBI_76924,3091
http://purl.obolibrary.org/obo/CHEBI_76926,2
http://purl.obolibrary.org/obo/CHEBI_76932,189
http://purl.obolibrary.org/obo/CHEBI_76938,24
http://purl.obolibrary.org/obo/CHEBI_76939,24
http://purl.obolibrary.org/obo/CHEBI_76940,3
http://purl.obolibrary.org/obo/CHEBI_76946,1505
http://purl.obolibrary.org/obo/CHEBI_76956,204
http://purl.obolibrary.org/obo/CHEBI_76960,92
http://purl.obolibrary.org/obo/CHEBI_76964,116
http://purl.obolibrary.org/obo/CHEBI_76967,604
http://purl.obolibrary.org/obo/CHEBI_76968,20
http://purl.obolibrary.org/obo/CHEBI_76969,1700
http://purl.obolibrary.org/obo/CHEBI_76971,677
http://purl.obolibrary.org/obo/CHEBI_76973,1
http://purl.obolibrary.org/obo/CHEBI_76976,114
http://purl.obolibrary.org/obo/CHEBI_76977,3
http://purl.obolibrary.org/obo/CHEBI_76988,13
http://purl.obolibrary.org/obo/CHEBI_76989,17
http://purl.obolibrary.org/obo/CHEBI_76990,1
http://purl.obolibrary.org/obo/CHEBI_76998,1
http://purl.obolibrary.org/obo/CHEBI_77019,2
http://purl.obolibrary.org/obo/CHEBI_77020,2
http://purl.obolibrary.org/obo/CHEBI_77022,2
http://purl.obolibrary.org/obo/CHEBI_77023,2
http://purl.obolibrary.org/obo/CHEBI_77024,2
http://purl.obolibrary.org/obo/CHEBI_77034,9
http://purl.obolibrary.org/obo/CHEBI_77035,6
http://purl.obolibrary.org/obo/CHEBI_77089,1
http://purl.obolibrary.org/obo/CHEBI_77090,3
http://purl.obolibrary.org/obo/CHEBI_77102,22
http://purl.obolibrary.org/obo/CHEBI_77103,1
http://purl.obolibrary.org/obo/CHEBI_77105,1
http://purl.obolibrary.org/obo/CHEBI_77106,1
http://purl.obolibrary.org/obo/CHEBI_77108,2
http://purl.obolibrary.org/obo/CHEBI_77109,1
http://purl.obolibrary.org/obo/CHEBI_77110,1
http://purl.obolibrary.org/obo/CHEBI_77111,3
http://purl.obolibrary.org/obo/CHEBI_77113,2
http://purl.obolibrary.org/obo/CHEBI_77115,2
http://purl.obolibrary.org/obo/CHEBI_77117,2
http://purl.obolibrary.org/obo/CHEBI_77118,2
http://purl.obolibrary.org/obo/CHEBI_77119,1
http://purl.obolibrary.org/obo/CHEBI_77161,2
http://purl.obolibrary.org/obo/CHEBI_77178,176
http://purl.obolibrary.org/obo/CHEBI_77182,27
http://purl.obolibrary.org/obo/CHEBI_77194,9
http://purl.obolibrary.org/obo/CHEBI_77255,6
http://purl.obolibrary.org/obo/CHEBI_77307,27
http://purl.obolibrary.org/obo/CHEBI_77318,2
http://purl.obolibrary.org/obo/CHEBI_77324,1
http://purl.obolibrary.org/obo/CHEBI_77326,1
http://purl.obolibrary.org/obo/CHEBI_77402,7
http://purl.obolibrary.org/obo/CHEBI_77425,1
http://purl.obolibrary.org/obo/CHEBI_77484,4
http://purl.obolibrary.org/obo/CHEBI_77495,6
http://purl.obolibrary.org/obo/CHEBI_77496,4
http://purl.obolibrary.org/obo/CHEBI_77521,19
http://purl.obolibrary.org/obo/CHEBI_77523,19
http://purl.obolibrary.org/obo/CHEBI_77567,3
http://purl.obolibrary.org/obo/CHEBI_77608,5
http://purl.obolibrary.org/obo/CHEBI_77654,1
http://purl.obolibrary.org/obo/CHEBI_77703,4
http://purl.obolibrary.org/obo/CHEBI_77705,3
http://purl.obolibrary.org/obo/CHEBI_77706,3
http://purl.obolibrary.org/obo/CHEBI_77715,9
http://purl.obolibrary.org/obo/CHEBI_77731,2
http://purl.obolibrary.org/obo/CHEBI_77745,2
http://purl.obolibrary.org/obo/CHEBI_77746,2732
http://purl.obolibrary.org/obo/CHEBI_77747,2
http://purl.obolibrary.org/obo/CHEBI_77748,6
http://purl.obolibrary.org/obo/CHEBI_77750,1
http://purl.obolibrary.org/obo/CHEBI_77758,6
http://purl.obolibrary.org/obo/CHEBI_77763,1
http://purl.obolibrary.org/obo/CHEBI_77781,2
http://purl.obolibrary.org/obo/CHEBI_77783,1
http://purl.obolibrary.org/obo/CHEBI_77853,28
http://purl.obolibrary.org/obo/CHEBI_77881,3
http://purl.obolibrary.org/obo/CHEBI_77884,49
http://purl.obolibrary.org/obo/CHEBI_77941,6
http://purl.obolibrary.org/obo/CHEBI_77953,2
http://purl.obolibrary.org/obo/CHEBI_77960,1
http://purl.obolibrary.org/obo/CHEBI_77962,12
http://purl.obolibrary.org/obo/CHEBI_77964,3
http://purl.obolibrary.org/obo/CHEBI_77965,3
http://purl.obolibrary.org/obo/CHEBI_77966,2
http://purl.obolibrary.org/obo/CHEBI_77968,3
http://purl.obolibrary.org/obo/CHEBI_77969,3
http://purl.obolibrary.org/obo/CHEBI_77970,2
http://purl.obolibrary.org/obo/CHEBI_77971,2
http://purl.obolibrary.org/obo/CHEBI_77973,1
http://purl.obolibrary.org/obo/CHEBI_77974,8
http://purl.obolibrary.org/obo/CHEBI_78003,1
http://purl.obolibrary.org/obo/CHEBI_78004,1
http://purl.obolibrary.org/obo/CHEBI_78006,1
http://purl.obolibrary.org/obo/CHEBI_78009,1
http://purl.obolibrary.org/obo/CHEBI_78016,3
http://purl.obolibrary.org/obo/CHEBI_78017,7
http://purl.obolibrary.org/obo/CHEBI_78024,3
http://purl.obolibrary.org/obo/CHEBI_78031,6
http://purl.obolibrary.org/obo/CHEBI_78058,1
http://purl.obolibrary.org/obo/CHEBI_78059,1
http://purl.obolibrary.org/obo/CHEBI_78152,1
http://purl.obolibrary.org/obo/CHEBI_78248,3
http://purl.obolibrary.org/obo/CHEBI_78295,295
http://purl.obolibrary.org/obo/CHEBI_78298,344
http://purl.obolibrary.org/obo/CHEBI_78299,2
http://purl.obolibrary.org/obo/CHEBI_78361,8
http://purl.obolibrary.org/obo/CHEBI_78366,4
http://purl.obolibrary.org/obo/CHEBI_78372,1
http://purl.obolibrary.org/obo/CHEBI_78377,2
http://purl.obolibrary.org/obo/CHEBI_78379,2
http://purl.obolibrary.org/obo/CHEBI_78380,1
http://purl.obolibrary.org/obo/CHEBI_78382,1
http://purl.obolibrary.org/obo/CHEBI_78384,1
http://purl.obolibrary.org/obo/CHEBI_78433,24
http://purl.obolibrary.org/obo/CHEBI_78444,8
http://purl.obolibrary.org/obo/CHEBI_78505,3
http://purl.obolibrary.org/obo/CHEBI_78547,2
http://purl.obolibrary.org/obo/CHEBI_78548,1
http://purl.obolibrary.org/obo/CHEBI_78592,2
http://purl.obolibrary.org/obo/CHEBI_78606,2
http://purl.obolibrary.org/obo/CHEBI_78622,1
http://purl.obolibrary.org/obo/CHEBI_78623,2
http://purl.obolibrary.org/obo/CHEBI_78675,156
http://purl.obolibrary.org/obo/CHEBI_78678,3
http://purl.obolibrary.org/obo/CHEBI_78681,2
http://purl.obolibrary.org/obo/CHEBI_78691,1
http://purl.obolibrary.org/obo/CHEBI_78728,2
http://purl.obolibrary.org/obo/CHEBI_78756,1
http://purl.obolibrary.org/obo/CHEBI_78760,2
http://purl.obolibrary.org/obo/CHEBI_78763,4
http://purl.obolibrary.org/obo/CHEBI_78803,235
http://purl.obolibrary.org/obo/CHEBI_78804,234
http://purl.obolibrary.org/obo/CHEBI_78926,1
http://purl.obolibrary.org/obo/CHEBI_78927,1
http://purl.obolibrary.org/obo/CHEBI_78928,1
http://purl.obolibrary.org/obo/CHEBI_78947,3
http://purl.obolibrary.org/obo/CHEBI_79046,1
http://purl.obolibrary.org/obo/CHEBI_79050,3
http://purl.obolibrary.org/obo/CHEBI_79056,11
http://purl.obolibrary.org/obo/CHEBI_79085,4
http://purl.obolibrary.org/obo/CHEBI_79088,4
http://purl.obolibrary.org/obo/CHEBI_79091,43
http://purl.obolibrary.org/obo/CHEBI_79092,2
http://purl.obolibrary.org/obo/CHEBI_79093,2
http://purl.obolibrary.org/obo/CHEBI_79314,11
http://purl.obolibrary.org/obo/CHEBI_79386,2
http://purl.obolibrary.org/obo/CHEBI_79392,2
http://purl.obolibrary.org/obo/CHEBI_82632,2
http://purl.obolibrary.org/obo/CHEBI_82655,8
http://purl.obolibrary.org/obo/CHEBI_82665,27
http://purl.obolibrary.org/obo/CHEBI_82756,1
http://purl.obolibrary.org/obo/CHEBI_82821,2
http://purl.obolibrary.org/obo/CHEBI_82824,6
http://purl.obolibrary.org/obo/CHEBI_82891,2
http://purl.obolibrary.org/obo/CHEBI_82933,4
http://purl.obolibrary.org/obo/CHEBI_82973,1
http://purl.obolibrary.org/obo/CHEBI_82974,1
http://purl.obolibrary.org/obo/CHEBI_83034,1
http://purl.obolibrary.org/obo/CHEBI_83035,1
http://purl.obolibrary.org/obo/CHEBI_83038,9
http://purl.obolibrary.org/obo/CHEBI_83039,123
http://purl.obolibrary.org/obo/CHEBI_83056,60
http://purl.obolibrary.org/obo/CHEBI_83057,121
http://purl.obolibrary.org/obo/CHEBI_83072,21
http://purl.obolibrary.org/obo/CHEBI_83074,43
http://purl.obolibrary.org/obo/CHEBI_83075,48
http://purl.obolibrary.org/obo/CHEBI_83146,4
http://purl.obolibrary.org/obo/CHEBI_83156,2
http://purl.obolibrary.org/obo/CHEBI_83157,2
http://purl.obolibrary.org/obo/CHEBI_83296,1
http://purl.obolibrary.org/obo/CHEBI_83313,2
http://purl.obolibrary.org/obo/CHEBI_83316,1
http://purl.obolibrary.org/obo/CHEBI_83317,69
http://purl.obolibrary.org/obo/CHEBI_83319,5
http://purl.obolibrary.org/obo/CHEBI_83399,105
http://purl.obolibrary.org/obo/CHEBI_83609,2
http://purl.obolibrary.org/obo/CHEBI_83612,2
http://purl.obolibrary.org/obo/CHEBI_83734,49
http://purl.obolibrary.org/obo/CHEBI_83741,5
http://purl.obolibrary.org/obo/CHEBI_83757,2
http://purl.obolibrary.org/obo/CHEBI_83760,2
http://purl.obolibrary.org/obo/CHEBI_83762,3
http://purl.obolibrary.org/obo/CHEBI_83799,2
http://purl.obolibrary.org/obo/CHEBI_84012,1
http://purl.obolibrary.org/obo/CHEBI_84036,4
http://purl.obolibrary.org/obo/CHEBI_84087,184
http://purl.obolibrary.org/obo/CHEBI_84264,1
http://purl.obolibrary.org/obo/CHEBI_84297,1
http://purl.obolibrary.org/obo/CHEBI_84735,121
http://purl.obolibrary.org/obo/CHEBI_84799,1
http://purl.obolibrary.org/obo/CHEBI_84800,1
http://purl.obolibrary.org/obo/CHEBI_84801,1
http://purl.obolibrary.org/obo/CHEBI_84802,1
http://purl.obolibrary.org/obo/CHEBI_84803,1
http://purl.obolibrary.org/obo/CHEBI_84804,1
http://purl.obolibrary.org/obo/CHEBI_85011,2
http://purl.obolibrary.org/obo/CHEBI_85012,1
http://purl.obolibrary.org/obo/CHEBI_85046,7
http://purl.obolibrary.org/obo/CHEBI_85048,1
http://purl.obolibrary.org/obo/CHEBI_85049,1
http://purl.obolibrary.org/obo/CHEBI_85050,1
http://purl.obolibrary.org/obo/CHEBI_85051,1
http://purl.obolibrary.org/obo/CHEBI_85052,1
http://purl.obolibrary.org/obo/CHEBI_85053,1
http://purl.obolibrary.org/obo/CHEBI_85094,5
http://purl.obolibrary.org/obo/CHEBI_85113,1
http://purl.obolibrary.org/obo/CHEBI_85180,3
http://purl.obolibrary.org/obo/CHEBI_85185,3
http://purl.obolibrary.org/obo/CHEBI_85234,108
http://purl.obolibrary.org/obo/CHEBI_85384,4
http://purl.obolibrary.org/obo/CHEBI_85424,1
http://purl.obolibrary.org/obo/CHEBI_85425,2
http://purl.obolibrary.org/obo/CHEBI_85540,4
http://purl.obolibrary.org/obo/CHEBI_85618,1
http://purl.obolibrary.org/obo/CHEBI_86009,1
http://purl.obolibrary.org/obo/CHEBI_86010,1
http://purl.obolibrary.org/obo/CHEBI_86029,1
http://purl.obolibrary.org/obo/CHEBI_86264,145
http://purl.obolibrary.org/obo/CHEBI_86327,34
http://purl.obolibrary.org/obo/CHEBI_86328,232
http://purl.obolibrary.org/obo/CHEBI_86383,8
http://purl.obolibrary.org/obo/CHEBI_86385,8
http://purl.obolibrary.org/obo/CHEBI_86430,3
http://purl.obolibrary.org/obo/CHEBI_86501,1
http://purl.obolibrary.org/obo/CHEBI_86966,2
http://purl.obolibrary.org/obo/CHEBI_87183,4
http://purl.obolibrary.org/obo/CHEBI_87588,2
http://purl.obolibrary.org/obo/CHEBI_87786,1
http://purl.obolibrary.org/obo/CHEBI_88048,7
http://purl.obolibrary.org/obo/CHEBI_88188,92
http://purl.obolibrary.org/obo/CHEBI_88227,5
http://purl.obolibrary.org/obo/CHEBI_88230,8
http://purl.obolibrary.org/obo/CHEBI_88285,5
http://purl.obolibrary.org/obo/CHEBI_88286,2
http://purl.obolibrary.org/obo/CHEBI_88295,1
http://purl.obolibrary.org/obo/CHEBI_88336,1
http://purl.obolibrary.org/obo/CHEBI_88355,2
http://purl.obolibrary.org/obo/CHEBI_90113,1
http://purl.obolibrary.org/obo/CHEBI_90172,7
http://purl.obolibrary.org/obo/CHEBI_90190,1
http://purl.obolibrary.org/obo/CHEBI_90199,3
http://purl.obolibrary.org/obo/CHEBI_90285,1
http://purl.obolibrary.org/obo/CHEBI_90318,2
http://purl.obolibrary.org/obo/CHEBI_90365,2
http://purl.obolibrary.org/obo/CHEBI_90374,1
http://purl.obolibrary.org/obo/CHEBI_90375,2
http://purl.obolibrary.org/obo/CHEBI_90414,7
http://purl.obolibrary.org/obo/CHEBI_90415,7
http://purl.obolibrary.org/obo/CHEBI_90689,1
http://purl.obolibrary.org/obo/CHEBI_90691,1
http://purl.obolibrary.org/obo/CHEBI_90708,10
http://purl.obolibrary.org/obo/CHEBI_90709,10
http://purl.obolibrary.org/obo/CHEBI_90710,139
http://purl.obolibrary.org/obo/CHEBI_90713,4
http://purl.obolibrary.org/obo/CHEBI_90714,5
http://purl.obolibrary.org/obo/CHEBI_90742,1
http://purl.obolibrary.org/obo/CHEBI_90744,1
http://purl.obolibrary.org/obo/CHEBI_90749,5
http://purl.obolibrary.org/obo/CHEBI_90753,1
http://purl.obolibrary.org/obo/CHEBI_90755,4
http://purl.obolibrary.org/obo/CHEBI_90757,1
http://purl.obolibrary.org/obo/CHEBI_90767,1
http://purl.obolibrary.org/obo/CHEBI_90780,1
http://purl.obolibrary.org/obo/CHEBI_90845,2
http://purl.obolibrary.org/obo/CHEBI_90846,1
http://purl.obolibrary.org/obo/CHEBI_90847,3
http://purl.obolibrary.org/obo/CHEBI_90878,2
http://purl.obolibrary.org/obo/CHEBI_90920,1
http://purl.obolibrary.org/obo/CHEBI_90921,1
http://purl.obolibrary.org/obo/CHEBI_90961,1
http://purl.obolibrary.org/obo/CHEBI_90991,1
http://purl.obolibrary.org/obo/CHEBI_91015,1
http://purl.obolibrary.org/obo/CHEBI_91016,6
http://purl.obolibrary.org/obo/CHEBI_91025,1
http://purl.obolibrary.org/obo/CHEBI_91079,11
http://purl.obolibrary.org/obo/CHEBI_91081,2
http://purl.obolibrary.org/obo/CHEBI_91085,2
http://purl.obolibrary.org/obo/CHEBI_91092,11
http://purl.obolibrary.org/obo/CHEBI_91139,1
http://purl.obolibrary.org/obo/CHEBI_91141,1
http://purl.obolibrary.org/obo/CHEBI_91142,1
http://purl.obolibrary.org/obo/CHEBI_91189,2
http://purl.obolibrary.org/obo/CHEBI_91193,1
http://purl.obolibrary.org/obo/CHEBI_91202,4
http://purl.obolibrary.org/obo/CHEBI_91214,1
